FDID,inc_date,inc_number,address,total_lost,total_acres_burned,equipment_involved_in_ignition,total_injuries,total_deaths,year
58015, 06/29/2014,0000758,1523  2ND AVE Olivehurst 95961,0.0,0.25,211 - Electrical power (utility) line.,0,0,2014
6045, 06/30/2014,0000285,901  Abel (City) RD Williams 95987,0.0,0.0,211 - Electrical power (utility) line.,0,0,2014
49065, 06/30/2014,0000264,4482  ROSS RD Sebastopol 95472,0.0,0.01,211 - Electrical power (utility) line.,0,0,2014
45055, 07/02/2014,6024,  MERCY OAKS DR Redding 96003,0.0,0.0,211 - Electrical power (utility) line.,0,0,2014
24035, 07/03/2014,11480,00020000  2ND  STEVENSON 95374,0.0,0.1,211 - Electrical power (utility) line.,0,0,2014
33555, 07/04/2014,69678,00025878  HY 74  LELS 92570,0.0,0.1,211 - Electrical power (utility) line.,0,0,2014
17055, 07/05/2014,0705077,1328  VAN SLEEPER  Upper Lake 95485,0.0,0.0,211 - Electrical power (utility) line.,0,0,2014
43080, 07/05/2014,1860014,27431  BLACK MOUNTAIN RD LOS ALTOS HILLS 94022,0.0,0.2,211 - Electrical power (utility) line.,0,0,2014
37555, 07/06/2014,14315,00018250  HIGHLAND VALLEY RD RAMONA 92065,0.0,0.1,211 - Electrical power (utility) line.,0,0,2014
49555, 07/06/2014,5542,27010  Stewarts Point Skaggs Springs  Annapolis 95412,0.0,2.0,211 - Electrical power (utility) line.,0,0,2014
23555, 07/10/2014,6471,3325  VISTA DEL LAGO RD Ukiah 95482,2000.0,1.0,211 - Electrical power (utility) line.,0,0,2014
7555, 07/11/2014,4212,12396  MARSH CREEK RD CLAYTON 94517,20000.0,80.0,211 - Electrical power (utility) line.,0,0,2014
45555, 07/12/2014,6282,49.43  299 HWY MONTGOMERYCK 96084,0.0,3.0,211 - Electrical power (utility) line.,0,0,2014
5555, 07/12/2014,6433,00002000  HUNTER ST CALAVERAS_COUNTY 95222,900.0,2.8,211 - Electrical power (utility) line.,0,0,2014
23555, 07/13/2014,6603,  Crispin LN MANC 95459,0.0,0.05,211 - Electrical power (utility) line.,0,0,2014
38005, 07/14/2014,0010122,599  SKYLINE BL  San Francisco 94132,0.0,0.0,211 - Electrical power (utility) line.,0,0,2014
9555, 07/14/2014,17151,00005108 E CHINA HILL RD EL_DORADO 95623,0.0,0.1,211 - Electrical power (utility) line.,0,0,2014
40555, 07/15/2014,6314,00000655  HIGHLAND HILLS RD SLO_CO 93444,0.0,0.25,211 - Electrical power (utility) line.,0,0,2014
15010, 07/17/2014,1423645,16008  NORIEGA RD ROSEDALE 93314,2.0,0.01,211 - Electrical power (utility) line.,0,0,2014
24035, 07/17/2014,12461,1955 N BUHACH RD ATWATER 95301,0.0,0.1,211 - Electrical power (utility) line.,0,0,2014
29555, 07/23/2014,16736,00023086 S HWY 49 HWY NORTH_SAN_JUAN_FD 95959,0.0,0.25,211 - Electrical power (utility) line.,0,0,2014
24035, 07/24/2014,12997,00000000  HWY 99  DELHI 95315,0.0,0.1,211 - Electrical power (utility) line.,0,0,2014
49555, 07/24/2014,6117,00002125  BOHEMIAN HWY FREESTONE 95465,0.0,1.0,211 - Electrical power (utility) line.,0,0,2014
29555, 07/24/2014,16888,00016243  TIERRA RD HIGGINS_FPD 95949,100.0,1.0,211 - Electrical power (utility) line.,0,0,2014
44555, 07/24/2014,4684,00000102  COMSTOCK DR Santa Cruz 95060,0.0,0.01,211 - Electrical power (utility) line.,0,0,2014
48060, 07/25/2014,0041836,107  ISLE ROYALE CI VACAVILLE 95687,0.0,0.01,211 - Electrical power (utility) line.,0,0,2014
48060, 07/25/2014,0041837,105  ISLE ROYALE CI VACAVILLE 95687,20.0,0.01,211 - Electrical power (utility) line.,0,0,2014
47120, 07/30/2014,5486,  Holzhauser Lane  Etna 96027,0.0,0.0,211 - Electrical power (utility) line.,0,0,2014
47120, 07/31/2014,5596,  Eastside Rd  Fort Jones 96032,0.0,0.0,211 - Electrical power (utility) line.,0,0,2014
28555, 07/31/2014,6383,00004500  ATLAS PEAK RD NAPA 94558,0.0,0.25,211 - Electrical power (utility) line.,0,0,2014
27555, 08/02/2014,3092,00000108  ECHO VALLEY RD NORTH_COUNTY 93907,0.0,0.0,211 - Electrical power (utility) line.,0,0,2014
51020, 08/04/2014,287,  Sankey RD Pleasant Grove 95668,0.0,0.0,211 - Electrical power (utility) line.,0,0,2014
49555, 08/04/2014,6528,60  SEQUOIA RIDGE RD CAZADERO 95421,0.0,2.6,211 - Electrical power (utility) line.,0,0,2014
10555, 08/05/2014,10930,"00012524 N ARMSTRONG AV , CLOVIS  Clovis 93619",0.0,2.0,211 - Electrical power (utility) line.,0,0,2014
43555, 08/05/2014,4766,  San Antonio Valley RD MT_HAMILTON 95140,0.0,0.1,211 - Electrical power (utility) line.,0,0,2014
54555, 08/05/2014,369,00049064 W DRUM VALLEY  ORANGE_COVE 93647,0.0,157.3,211 - Electrical power (utility) line.,0,0,2014
31555, 08/05/2014,17959,00007150  MEARS DR PCFD 95604,400.0,0.1,211 - Electrical power (utility) line.,0,0,2014
21055, 08/05/2014,0002868,2478  Vineyard RD WNV 94947,0.0,0.52,211 - Electrical power (utility) line.,1,0,2014
12555, 08/06/2014,4990,19.0  Snow Camp RD Snow Camp 95550,0.0,7.2,211 - Electrical power (utility) line.,0,0,2014
34090, 08/06/2014,0106155, E Levee RD Rio Linda 95673,0.0,0.75,211 - Electrical power (utility) line.,0,0,2014
34090, 08/08/2014,0106974,8551  Central AV Orangevale 95662,300.0,0.01,211 - Electrical power (utility) line.,0,0,2014
10555, 08/09/2014,11136,00046801  Dunlap RD Miramonte 93641,100.0,0.1,211 - Electrical power (utility) line.,0,0,2014
55555, 08/11/2014,7566,00015900  LIME KILN RD TUOLUMNE_COUNTY 95370,0.0,0.3,211 - Electrical power (utility) line.,0,0,2014
19105, 08/12/2014,347,  1349 W 182ND ST X S NORMANDIE  LOS ANGELES 90248,0.0,0.0,211 - Electrical power (utility) line.,0,0,2014
45055, 08/15/2014,7688,4478  EUREKA WAY Redding 96001,0.0,0.0,211 - Electrical power (utility) line.,0,0,2014
41035, 08/16/2014,0004310,  SOUTHGATE AV DALY CITY 94015,0.0,0.0,211 - Electrical power (utility) line.,0,0,2014
34090, 08/16/2014,0111255,471  Oleander View WY Rancho Cordova 95670,0.0,0.01,211 - Electrical power (utility) line.,0,0,2014
51055, 08/16/2014,0001333,  CAMPBELL RD Live Oak 95953,0.0,0.01,211 - Electrical power (utility) line.,0,0,2014
4555, 08/16/2014,11689,00003243  FOOTHILL BLVD KELLY_RDGE 95966,0.0,0.1,211 - Electrical power (utility) line.,0,0,2014
57025, 08/17/2014,0817037,0  MONTGOMERY AV  DAVIS 95616,0.0,0.0,211 - Electrical power (utility) line.,0,0,2014
19105, 08/22/2014,110,16547 W PARK LANE CI LOS ANGELES 90049,500.0,0.0,211 - Electrical power (utility) line.,0,0,2014
28025, 08/24/2014,7243,0000146O N COOMBSVILLE RD GREENWOOD_RANCH 94558,0.0,0.01,211 - Electrical power (utility) line.,0,0,2014
49080, 08/27/2014,0000856,3323  Mill Creek RD Healdsburg 95448,0.0,0.2,211 - Electrical power (utility) line.,0,0,2014
50557, 08/29/2014,8255,14968  Orange Blossom RD OAKDALE 95361,0.0,0.5,211 - Electrical power (utility) line.,0,0,2014
24035, 08/29/2014,15341,00006036  DICKENSON FERRY RD ATWATER 95340,0.0,0.1,211 - Electrical power (utility) line.,0,0,2014
4010, 08/30/2014,8199,6  FRANCISCAN WAY Chico 95926,8000.0,0.0,211 - Electrical power (utility) line.,0,0,2014
12140, 08/31/2014,0005648,1524  Old Arcata RD Bayside 95524,5000.0,0.05,211 - Electrical power (utility) line.,0,0,2014
24030, 08/31/2014,0004279,2761  COOPER AVE MERCED 95348,0.0,0.25,211 - Electrical power (utility) line.,0,0,2014
44555, 09/01/2014,5692,  Shake Mill RD BONNY_DOON 95060,1000.0,0.5,211 - Electrical power (utility) line.,0,0,2014
12045, 09/11/2014,0003903,53  OLE HANSEN RD EUREKA 95501,0.0,0.0,211 - Electrical power (utility) line.,0,0,2014
19105, 09/12/2014,766,06613 N LEDERER AV CANOGA PARK 91307,500.0,0.0,211 - Electrical power (utility) line.,0,0,2014
19105, 09/14/2014,990,04622 W CONCHITA WY LOS ANGELES 91356,0.0,0.0,211 - Electrical power (utility) line.,0,0,2014
43080, 09/15/2014,2580054,19372  MONTE VISTA DR SARATOGA 95070,0.0,0.01,211 - Electrical power (utility) line.,0,0,2014
35555, 09/17/2014,3741,00002600  SALINAS RD SAN_JUAN_BAUTISTA 95045,1000.0,1.7,211 - Electrical power (utility) line.,0,0,2014
34080, 09/21/2014,56791,0  21ST ST Sacramento 95818,0.0,0.0,211 - Electrical power (utility) line.,0,0,2014
34080, 09/21/2014,56806,0  21ST ST Sacramento 95818,0.0,0.0,211 - Electrical power (utility) line.,0,0,2014
37555, 09/24/2014,20155,00000571  HWY 78  RAMONA 92065,0.0,1.0,211 - Electrical power (utility) line.,0,0,2014
10555, 09/26/2014,13719,00038000 S DERRICK  COALINGA 93210,0.0,3.0,211 - Electrical power (utility) line.,0,0,2014
27025, 09/29/2014,2213,14795  BLACKIE RD Castroville 95012,0.0,6.0,211 - Electrical power (utility) line.,0,0,2014
34090, 10/01/2014,0133268,4333  Hackberry LN Carmichael 95608,0.0,0.01,211 - Electrical power (utility) line.,0,0,2014
30005, 10/02/2014,1426544,2429 W RAMM  Anaheim 92804,2.0,0.0,211 - Electrical power (utility) line.,0,0,2014
27555, 10/02/2014,3986,00004035  COSTADO RD Pebble Beach 93953,0.0,0.1,211 - Electrical power (utility) line.,0,0,2014
19105, 10/04/2014,428,"  02332 N LAKE VIEW AV,  LOS ANGELES 90039",0.0,0.0,211 - Electrical power (utility) line.,0,0,2014
44555, 10/06/2014,6520,00000565  CRESCI RD Los Gatos 95030,0.0,0.25,211 - Electrical power (utility) line.,0,0,2014
44095, 10/06/2014,6528,00021439  BEAR CREEK RD BURRELL 95030,0.0,0.1,211 - Electrical power (utility) line.,0,0,2014
37555, 10/07/2014,21085,00017840 E CAMINO DE LA MITRA  RANCHO_SANTA_FE 92067,0.0,2.0,211 - Electrical power (utility) line.,0,0,2014
49050, 10/09/2014,0000567,11207  Vellutini RD Forestville 95436,0.0,0.25,211 - Electrical power (utility) line.,0,0,2014
54050, 10/10/2014,9551,10603  R208 RD Terra Bella 93270,0.0,0.0,211 - Electrical power (utility) line.,0,0,2014
16015, 10/14/2014,0003673,    LEMOORE 93245,0.0,10.0,211 - Electrical power (utility) line.,0,0,2014
49200, 10/15/2014,0003459,2300  GROVE ST SONOMA 95476,0.0,0.0,211 - Electrical power (utility) line.,0,0,2014
9555, 10/17/2014,26545,00007015  NUTMEG LN SOMERSET 95684,0.0,0.25,211 - Electrical power (utility) line.,0,0,2014
33075, 10/19/2014,1425130,4127  Cedar  Riverside 92501,0.0,0.0,211 - Electrical power (utility) line.,0,0,2014
5050, 10/25/2014,380,4411  Tree LN Wilseyville 95257,0.0,0.0,211 - Electrical power (utility) line.,0,0,2014
12555, 10/25/2014,7046,00002374  2374 ELK CREEK Rd RD Myers Flat 95554,0.0,0.01,211 - Electrical power (utility) line.,0,0,2014
42555, 10/26/2014,0012755,7500  HWY 1  LOMPOC 93436,1000.0,0.0,211 - Electrical power (utility) line.,0,0,2014
48070, 10/27/2014,0011246,407  BAYWOOD DR VALLEJO 94591,1000.0,0.02,211 - Electrical power (utility) line.,0,0,2014
28020, 10/28/2014,0001265,6405  STHY 29  NAPA 94503,0.0,0.0,211 - Electrical power (utility) line.,0,0,2014
27155, 10/28/2014,4350,00000000  HWY 101 HWY KING_CITY 93930,0.0,1.0,211 - Electrical power (utility) line.,0,0,2014
37148, 10/28/2014,22488,00010109  RAYFORD DR DEER_SPRINGS 92026,0.0,0.02,211 - Electrical power (utility) line.,0,0,2014
19105, 11/16/2014,293,00970 N JACON WY PACIFIC PALISADES 90272,0.0,0.0,211 - Electrical power (utility) line.,0,0,2014
21105, 11/17/2014,0002623,162  LIMANTOUR RD Point Reyes Station 94956,0.0,1.0,211 - Electrical power (utility) line.,0,0,2014
19105, 11/30/2014,949,  13100 W CHANDLER BL X N ETHEL  LOS ANGELES 91401,0.0,0.0,211 - Electrical power (utility) line.,0,0,2014
41125, 12/11/2014,254,  Pescadero Creek RD La Honda 94020,0.0,0.0,211 - Electrical power (utility) line.,0,0,2014
33075, 12/11/2014,1429811,2832  Maude  Riverside 92506,0.0,0.01,211 - Electrical power (utility) line.,0,0,2014
49555, 12/12/2014,11019,00001965  WARM SPRINGS RD KENWOOD 95452,0.0,0.01,211 - Electrical power (utility) line.,0,0,2014
35555, 12/13/2014,5081,  5000 Highway 146 HWY PINNACLES 95043,0.0,0.0,211 - Electrical power (utility) line.,0,0,2014
21555, 12/21/2014,0002954,570  VIA DE LA VISTA  Inverness 94937,0.0,0.01,211 - Electrical power (utility) line.,0,0,2014
30005, 12/23/2014,1434465,4100 E NOHL RANCH  Anaheim 92807,1201.0,0.0,211 - Electrical power (utility) line.,0,0,2014
33090, 12/28/2014,137672,00018371  GRAND AVE LVIL 92530,0.0,0.01,211 - Electrical power (utility) line.,0,0,2014
5555, 12/30/2014,12425,  JOHN EAPH TRL WEST_POINT 95255,0.0,0.01,211 - Electrical power (utility) line.,0,0,2014
19030, 12/30/2014,0080882, N PARISH PL Burbank 91506,0.0,0.01,211 - Electrical power (utility) line.,0,0,2014
44015, 12/30/2014,0028299,10424  Love Creek RD Ben Lomond 95005,0.0,0.1,211 - Electrical power (utility) line.,0,0,2014
36180, 01/01/2015,5000230, S 6th ST REDLANDS 92373,0.0,0.0,211 - Electrical power (utility) line.,0,0,2015
43080, 01/01/2015,0010043,  MAGDALENA RD LOS ALTOS HILLS 94024,0.0,0.01,211 - Electrical power (utility) line.,0,0,2015
30040, 01/03/2015,1500137,7712  QUEBEC DR HUNTINGTON BEACH 92648,0.0,0.1,211 - Electrical power (utility) line.,0,0,2015
19145, 01/27/2015,0006387,1405 N MICHILLINDA AV LA PASADENA 91107,0.0,0.0,211 - Electrical power (utility) line.,0,0,2015
27555, 02/06/2015,497,00036700  HWY 1 HWY MID_COAST 93923,0.0,1.0,211 - Electrical power (utility) line.,0,0,2015
4035, 02/06/2015,1824,  Highway 32 East  Butte Meadows 95942,0.0,0.5,211 - Electrical power (utility) line.,0,0,2015
26045, 02/06/2015,87,  Lower Rock Creek RD Swall Meadows 93514,25000000.0,9000.0,211 - Electrical power (utility) line.,0,0,2015
29555, 02/07/2015,3262,00011425  CONSERVATION RD NCCFD84 95959,0.0,0.01,211 - Electrical power (utility) line.,0,0,2015
43080, 02/07/2015,0380012,  SANBORN RD SARATOGA 95070,0.0,0.01,211 - Electrical power (utility) line.,0,0,2015
45555, 02/23/2015,1691,00032758  BLUE SWAN RD SHINGLETOWN 96088,0.0,0.1,211 - Electrical power (utility) line.,0,0,2015
27555, 03/14/2015,1056,00000278  VEGA RD Watsonville 95076,0.0,0.01,211 - Electrical power (utility) line.,0,0,2015
15555, 03/24/2015,1510076,    OILDALE 93308,501.0,0.01,211 - Electrical power (utility) line.,0,0,2015
15010, 03/26/2015,1510307,  ROSEDALE HWY BAKERSFIELD 93301,2.0,0.01,211 - Electrical power (utility) line.,0,0,2015
19555, 03/26/2015,0084545, N PALM  LA HABRA 000000000,57.0,1.0,211 - Electrical power (utility) line.,0,0,2015
10032, 03/27/2015,4834,00005348 S GREENWOOD  DEL_REY 93616,500.0,0.01,211 - Electrical power (utility) line.,0,0,2015
33075, 03/28/2015,1507988,856  Orange  Riverside 92501,0.0,0.0,211 - Electrical power (utility) line.,0,0,2015
4035, 04/02/2015,4662,  21N40  Berry Creek 95916,0.0,0.5,211 - Electrical power (utility) line.,0,0,2015
19110, 04/03/2015,0092723, S PARAMOUNT  PICO RIVERA 000000000,100.0,1.0,211 - Electrical power (utility) line.,0,0,2015
33085, 04/13/2015,42416,00000100 N WARREN RD SANJ 92583,0.0,5.0,211 - Electrical power (utility) line.,0,0,2015
10032, 04/16/2015,5996,00047000 SW HWY 33 HWY COALINGA 93220,0.0,0.01,211 - Electrical power (utility) line.,0,0,2015
24030, 04/17/2015,0002150,  V ST MERCED 95340,0.0,0.01,211 - Electrical power (utility) line.,0,0,2015
12140, 04/19/2015,0002536,  Highway 255  Arcata 95521,0.0,0.01,211 - Electrical power (utility) line.,0,0,2015
33010, 04/23/2015,46605,00001500 E 6TH ST BEAU 92223,0.0,0.25,211 - Electrical power (utility) line.,0,0,2015
43555, 04/25/2015,2515,22700  McKean Rd.  SAN_JOSE 95120,0.0,0.3,211 - Electrical power (utility) line.,0,0,2015
42555, 04/26/2015,0005167,5080  BLACK RD Santa Maria 93455,0.0,2.66,211 - Electrical power (utility) line.,0,0,2015
24035, 04/27/2015,7864,2711  Decoy AVE Atwater 95301,0.0,0.25,211 - Electrical power (utility) line.,0,0,2015
33555, 04/27/2015,48300,00014000  OLD MORONGO RD PSPR 92240,0.0,1.0,211 - Electrical power (utility) line.,0,0,2015
33051, 04/30/2015,49465,30515  RAILROAD CANYON RD Canyon Lake 92587,200.0,0.25,211 - Electrical power (utility) line.,0,0,2015
41555, 04/30/2015,2784,1145  VERDE RD HALF_MOON_BAY 94019,2.0,0.1,211 - Electrical power (utility) line.,0,0,2015
15010, 05/01/2015,1514881,  Skyline RD Buttonwillow 93251,1001.0,2.0,211 - Electrical power (utility) line.,0,0,2015
34555, 05/01/2015,11023,  HWY 16  SACRAMENTO_COUNTY 95683,0.0,0.08,211 - Electrical power (utility) line.,0,0,2015
16015, 05/04/2015,0001575,43  / 8 1/2 AVE HANFORD 93230,2000.0,1.0,211 - Electrical power (utility) line.,0,0,2015
15555, 05/07/2015,1515677,  GRANITE RD KERN COUNTY 93308,2.0,2.31,211 - Electrical power (utility) line.,0,0,2015
28555, 05/14/2015,3869,00006720  HWY 128 HWY CAPELL VALLEY 94558,0.0,0.01,211 - Electrical power (utility) line.,0,0,2015
51040, 05/18/2015,0003398,861  GRAY AVE YUBA CITY 95991,0.0,0.1,211 - Electrical power (utility) line.,0,0,2015
24030, 05/20/2015,0003065,2201  COOPER AVE MERCED 95348,0.0,0.01,211 - Electrical power (utility) line.,0,0,2015
10555, 05/26/2015,8290,00039000 S DERRICK  COALINGA 93210,0.0,0.6,211 - Electrical power (utility) line.,0,0,2015
33090, 05/28/2015,60313,00063002  Fillmore ST THER 92274,5000.0,0.02,211 - Electrical power (utility) line.,0,0,2015
1555, 05/28/2015,3304,10840  Altamont Pass RD Livermore 94551,60250.0,241.0,211 - Electrical power (utility) line.,0,0,2015
50557, 06/02/2015,5480,00023231  LAKE RD STANISLAUS_COUNTY 95329,0.0,1.0,211 - Electrical power (utility) line.,0,0,2015
9555, 06/03/2015,14242,  Carson Crossing DR EL_DORADO_HILLS 95762,0.0,1.0,211 - Electrical power (utility) line.,0,0,2015
4035, 06/03/2015,7813,00003900  CLARK RD PDSE 95969,0.0,0.5,211 - Electrical power (utility) line.,0,0,2015
23555, 06/04/2015,5727,47.19 N HWY 1 HWY LITTLE_RIVER 95456,500.0,0.4,211 - Electrical power (utility) line.,0,0,2015
21100, 06/05/2015,573,3150  Paradise DR TIBURON 94920,0.0,0.0,211 - Electrical power (utility) line.,0,0,2015
39105, 06/06/2015,0000783,    STOCKTON 95215,0.0,0.0,211 - Electrical power (utility) line.,0,0,2015
23555, 06/06/2015,5804,11480  ANDERSON VALLEY WAY BOONVILLE 95415,0.0,0.4,211 - Electrical power (utility) line.,0,0,2015
4035, 06/06/2015,8002,00013816  HWY 99  NORD 95973,0.0,0.01,211 - Electrical power (utility) line.,0,0,2015
19110, 06/06/2015,0154859,16450  ALAMO CANYON  SANTA CLARITA 000000000,0.0,0.11,211 - Electrical power (utility) line.,0,0,2015
42015, 06/07/2015,0001836,1400B W North AVE LOMPOC 93436,0.0,0.0,211 - Electrical power (utility) line.,0,0,2015
48030, 06/07/2015,0000204,3700  Scally RD Fairfield 94533,2001.0,116.0,211 - Electrical power (utility) line.,0,0,2015
10032, 06/07/2015,8971,00003419 S MAPLE  FRESNO 93725,0.0,1.0,211 - Electrical power (utility) line.,0,0,2015
21055, 06/08/2015,0002205,9  EQUESTRIAN CT NNV 94945,0.0,0.01,211 - Electrical power (utility) line.,0,0,2015
21055, 06/08/2015,0002210,9  EQUESTRIAN CT NNV 94945,0.0,0.1,211 - Electrical power (utility) line.,0,0,2015
5555, 06/08/2015,5734,  HWY 12  BURSON 95225,4000.0,20.49,211 - Electrical power (utility) line.,0,0,2015
15010, 06/08/2015,1519656,  170TH STREET WEST  KERN COUNTY 93560,2.0,0.01,211 - Electrical power (utility) line.,0,0,2015
37130, 06/10/2015,12274,900  SAN VICENTE RD RAMONA 92065,0.0,0.1,211 - Electrical power (utility) line.,0,0,2015
34080, 06/12/2015,37178,6221  VISTA AVE Sacramento 95824,0.0,0.0,211 - Electrical power (utility) line.,0,0,2015
43555, 06/12/2015,3690,00016500  STEVENS CANYON RD Cupertino 95014,0.0,0.01,211 - Electrical power (utility) line.,0,0,2015
31125, 06/13/2015,14000,00002755  PFE RD PCF100 95747,0.0,1.0,211 - Electrical power (utility) line.,0,0,2015
19110, 06/13/2015,0162335,  NB 5 AT 14  VALENCIA 000000000,0.0,0.5,211 - Electrical power (utility) line.,0,0,2015
4010, 06/14/2015,5570,470 E 4TH AVE Chico 95926,0.0,0.0,211 - Electrical power (utility) line.,0,0,2015
33555, 06/14/2015,67180,00034900  MURILLO RD WINC 92596,0.0,0.1,211 - Electrical power (utility) line.,0,0,2015
15555, 06/14/2015,1520420,  SAGE LN KERN COUNTY 93561,2.0,0.3,211 - Electrical power (utility) line.,0,0,2015
7035, 06/17/2015,0004066,167  SAN THOMAS WAY DANVILLE 94526,0.0,0.1,211 - Electrical power (utility) line.,0,0,2015
20555, 06/18/2015,11662,00028815  BOX CANYON RD NORTH_FORK 93643,50000.0,920.0,211 - Electrical power (utility) line.,0,0,2015
19110, 06/19/2015,0168261,  SAN FRANCISQUITO CYN  SAUGUS 000000000,257.0,0.21,211 - Electrical power (utility) line.,0,0,2015
7040, 06/21/2015,1501586,2015  KEY BLVD El Cerrito 94530,0.0,0.01,211 - Electrical power (utility) line.,0,0,2015
33054, 06/21/2015,70137,00021599  BOX SPRINGS RD MOVA 92555,0.0,0.5,211 - Electrical power (utility) line.,0,0,2015
29555, 06/22/2015,14850,00016110  INDIAN SPRINGS RD NCCFD91 95949,0.0,0.5,211 - Electrical power (utility) line.,0,0,2015
33050, 06/22/2015,70588,00038000  MADISON ST INDO 92203,80000.0,5.0,211 - Electrical power (utility) line.,0,0,2015
50557, 06/23/2015,6377,00009601  HWY 4  STANISLAUS_COUNTY 95230,1800.0,9.0,211 - Electrical power (utility) line.,0,0,2015
33065, 06/23/2015,0604985,1986  Lawrence ST PALM SPRINGS 92262,400.0,0.01,211 - Electrical power (utility) line.,0,0,2015
4035, 06/24/2015,8977,  Oro- Quinicy HWY KELLY_RDGE 95966,0.0,0.25,211 - Electrical power (utility) line.,0,0,2015
5020, 06/28/2015,255,  Bridle Wood Estates  Copperopolis 95252,0.0,4.0,211 - Electrical power (utility) line.,0,0,2015
36194, 06/29/2015,8073,00013646  MORNINGSIDE DR YUCAIPA_CITY 92399,0.0,0.25,211 - Electrical power (utility) line.,0,0,2015
